id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude
13029924,jg208889,2023-04-02t22:00:00.000,087xx s racine ave,1310,criminal damage,to property,apartment,False,True,2222,022,71,14,1169851,1846838,2023,2023-04-09t17:03:46.000,41.735218425,-87.653320252
13029865,jg208968,2023-04-02t22:00:00.000,061xx s tripp ave,0610,burglary,forcible entry,apartment,False,False,0813,008,65,05,1149090,1863587,2023,2023-04-09t17:03:46.000,41.781605511,-87.728949882
13030213,jg209349,2023-04-02t22:00:00.000,024xx w gunnison st,0910,motor vehicle theft,automobile,vehicle non-commercial,False,False,2031,020,4,07,1159045,1932203,2023,2023-04-09t17:03:46.000,41.96969656,-87.690568265
13030236,jg209370,2023-04-02t22:00:00.000,020xx w coulter st,0620,burglary,unlawful entry,residence - garage,False,False,1034,010,31,05,1163086,1888250,2023,2023-04-09t17:03:46.000,41.849002252,-87.676946192
13030100,jg209193,2023-04-02t22:00:00.000,052xx w ferdinand st,1320,criminal damage,to vehicle,street,False,False,1523,015,25,14,1141254,1902644,2023,2023-04-09t17:03:46.000,41.888931257,-87.756717797
13029887,jg208905,2023-04-02t21:55:00.000,056xx w fullerton ave,0860,theft,retail theft,commercial / business office,False,False,2515,025,19,06,1138562,1915397,2023,2023-04-09t17:03:46.000,41.923976215,-87.766294416
13029785,jg208880,2023-04-02t21:51:00.000,002xx w garfield blvd,1477,weapons violation,reckless firearm discharge,street,False,False,0711,007,68,15,1175468,1868367,2023,2023-04-09t17:03:46.000,41.794172858,-87.6320989
13030160,jg209287,2023-04-02t21:49:00.000,007xx n may st,0810,theft,over $500,street,False,False,1215,012,24,06,1168683,1905219,2023,2023-04-09t17:03:46.000,41.895447273,-87.655913222
13029810,jg208882,2023-04-02t21:44:00.000,009xx n kingsbury st,0486,battery,domestic battery simple,apartment,False,True,1822,018,8,08b,1171921,1906423,2023,2023-04-09t17:03:46.000,41.898680349,-87.643985382
13029831,jg208881,2023-04-02t21:40:00.000,046xx s michigan ave,0486,battery,domestic battery simple,apartment,False,True,0215,002,38,08b,1177936,1874323,2023,2023-04-09t17:03:46.000,41.810461069,-87.622868393
13029805,jg208888,2023-04-02t21:35:00.000,011xx s central park ave,502p,other offense,false / stolen / altered trp,street,True,False,1133,011,29,26,1152552,1894695,2023,2023-04-09t17:03:46.000,41.866902523,-87.715436986
13029794,jg208864,2023-04-02t21:33:00.000,045xx w division st,143a,weapons violation,unlawful possession - handgun,sidewalk,True,False,1111,011,23,15,1145668,1907598,2023,2023-04-09t17:03:46.000,41.902443046,-87.740381959
13029825,jg208873,2023-04-02t21:31:00.000,0000x e 120th pl,0486,battery,domestic battery simple,street,True,True,0532,005,53,08b,1178648,1825074,2023,2023-04-12t16:51:35.000,41.675299766,-87.621750607
13029841,jg208883,2023-04-02t21:30:00.000,058xx s dr martin luther king jr dr,143a,weapons violation,unlawful possession - handgun,street,True,False,0232,002,40,15,1179923,1866317,2023,2023-04-09t17:03:46.000,41.788446586,-87.615825488
13030217,jg209351,2023-04-02t21:30:00.000,026xx w 23rd pl,0820,theft,$500 and under,street,False,False,1034,010,30,06,1159112,1888300,2023,2023-04-09t17:03:46.000,41.849221884,-87.691529819
13030992,jg208982,2023-04-02t21:30:00.000,002xx s troy st,0820,theft,$500 and under,vacant lot / land,False,False,1124,011,27,06,1155417,1898745,2023,2023-04-09t17:03:46.000,41.877959075,-87.70481029
13031841,jg208952,2023-04-02t21:30:00.000,006xx w ohare st,0560,assault,simple,airport building non-terminal - non-secure area,False,False,1654,016,76,08a,1099640,1928308,2023,2023-04-09t17:03:46.000,41.960023282,-87.909078994
13029895,jg208918,2023-04-02t21:30:00.000,018xx s springfield ave,031a,robbery,armed - handgun,vehicle non-commercial,False,False,1014,010,29,03,1150691,1890677,2023,2023-04-09t17:03:46.000,41.855913209,-87.722373969
13030412,jg209656,2023-04-02t21:30:00.000,004xx w harrison st,0560,assault,simple,street,False,False,0124,001,28,08a,1173461,1897593,2023,2023-04-09t17:03:46.000,41.8744162,-87.638591667
13030120,jg208939,2023-04-02t21:30:00.000,030xx w 26th st,031a,robbery,armed - handgun,convenience store,False,False,1033,010,30,03,1156324,1886588,2023,2023-04-09t17:03:46.000,41.844580682,-87.701808336
13030106,jg209246,2023-04-02t21:30:00.000,005xx w 75th st,1320,criminal damage,to vehicle,street,False,False,0732,007,68,14,1174094,1855184,2023,2023-04-09t17:03:46.000,41.758027864,-87.637528403
13029876,jg208885,2023-04-02t21:22:00.000,055xx s union ave,0486,battery,domestic battery simple,apartment,False,True,0711,007,68,08b,1172580,1868001,2023,2023-04-09t17:03:46.000,41.793232671,-87.642699804
13035751,jg215530,2023-04-02t21:19:00.000,032xx n clark st,0860,theft,retail theft,department store,False,False,1924,019,6,06,1169868,1921628,2023,2023-04-11t16:50:05.000,41.94044868,-87.651081589
13029832,jg208896,2023-04-02t21:17:00.000,059xx s laflin st,143a,weapons violation,unlawful possession - handgun,street,True,False,0713,007,67,15,1167353,1865287,2023,2023-04-09t17:03:46.000,41.785898759,-87.661944404
13029784,jg208869,2023-04-02t21:15:00.000,010xx s keeler ave,1811,narcotics,possess - cannabis 30 grams or less,parking lot / garage (non residential),False,False,1132,011,29,18,1148544,1895169,2023,2023-04-09t17:03:46.000,41.868281457,-87.730138752
13029720,jg208857,2023-04-02t21:15:00.000,053xx w monroe st,2825,other offense,harassment by telephone,apartment,False,False,1522,015,25,26,1140823,1899144,2023,2023-04-09t17:03:46.000,41.879334754,-87.758386733
13029874,jg208867,2023-04-02t21:14:00.000,074xx s stewart ave,1320,criminal damage,to vehicle,apartment,False,True,0732,007,69,14,1174912,1855646,2023,2023-04-09t17:03:46.000,41.759277452,-87.634516778
13029766,jg208844,2023-04-02t21:10:00.000,052xx s hyde park blvd,0920,motor vehicle theft,attempt - automobile,street,False,False,0234,002,41,07,1188449,1870831,2023,2023-04-09t17:03:46.000,41.800633823,-87.584420069
13029877,jg208865,2023-04-02t21:08:00.000,043xx w monroe st,041a,battery,aggravated - handgun,street,False,False,1115,011,26,04b,1147441,1899308,2023,2023-04-09t17:03:46.000,41.87966056,-87.734082043
13029809,jg208903,2023-04-02t21:00:00.000,016xx w 89th st,0910,motor vehicle theft,automobile,street,False,False,2221,022,71,07,1167148,1845694,2023,2023-04-09t17:03:46.000,41.732137299,-87.663255594
13029767,jg208851,2023-04-02t21:00:00.000,079xx s la salle st,0910,motor vehicle theft,automobile,street,False,False,0623,006,44,07,1176654,1852423,2023,2023-04-09t17:03:46.000,41.750394152,-87.628229253
13029936,jg208934,2023-04-02t21:00:00.000,063xx s washtenaw ave,0460,battery,simple,grocery food store,False,False,0825,008,66,08b,1159468,1862435,2023,2023-04-09t17:03:46.000,41.778237792,-87.690932886
13030626,jg209690,2023-04-02t21:00:00.000,044xx s fairfield ave,1320,criminal damage,to vehicle,street,False,False,0922,009,58,14,1158773,1875208,2023,2023-04-09t17:03:46.000,41.813302844,-87.693132074
13029763,jg208858,2023-04-02t21:00:00.000,021xx w lexington st,2820,other offense,telephone threat,government building / property,False,False,1225,012,28,08a,1162296,1896746,2023,2023-04-09t17:03:46.000,41.872332627,-87.679608149
13030032,jg209102,2023-04-02t21:00:00.000,092xx s prairie ave,1320,criminal damage,to vehicle,residence - garage,False,False,0633,006,49,14,1179548,1843686,2023,2023-04-09t17:03:46.000,41.726353211,-87.617890545
13029764,jg208886,2023-04-02t21:00:00.000,063xx w berteau ave,1310,criminal damage,to property,residence,False,False,1624,016,15,14,1133171,1927243,2023,2023-04-09t17:03:46.000,41.956579075,-87.78582543
13029754,jg208852,2023-04-02t21:00:00.000,087xx s burley ave,0920,motor vehicle theft,attempt - automobile,cha parking lot / grounds,False,False,0424,004,46,07,1199188,1847551,2023,2023-04-09t17:03:46.000,41.736488616,-87.545819278
13029833,jg208834,2023-04-02t20:52:00.000,028xx n central ave,0460,battery,simple,convenience store,False,False,2514,025,19,08b,1138547,1918373,2023,2023-04-09t17:03:46.000,41.932142953,-87.766277214
13029836,jg208863,2023-04-02t20:47:00.000,003xx e 35th st,0454,battery,"aggravated p.o. - hands, fists, feet, no / minor injury",street,True,False,0211,002,35,08b,1179129,1881852,2023,2023-04-09t17:03:46.000,41.831094101,-87.618262821
13030775,jg209497,2023-04-02t20:45:00.000,015xx s michigan ave,0890,theft,from building,bar or tavern,False,False,0132,001,33,06,1177468,1892966,2023,2023-04-09t17:03:46.000,41.861629489,-87.624020283
13029796,jg208849,2023-04-02t20:42:00.000,006xx w 71st st,143a,weapons violation,unlawful possession - handgun,street,True,False,0732,007,68,15,1173318,1857816,2023,2023-04-09t17:03:46.000,41.765267579,-87.640294637
13029744,jg208829,2023-04-02t20:40:00.000,002xx e 76th st,051a,assault,aggravated - handgun,street,False,False,0623,006,69,04a,1179022,1854669,2023,2023-04-09t17:03:46.000,41.75650385,-87.619483586
13029812,jg208847,2023-04-02t20:39:00.000,008xx n pulaski rd,143a,weapons violation,unlawful possession - handgun,gas station,True,False,1112,011,23,15,1149570,1905371,2023,2023-04-09t17:03:46.000,41.896257026,-87.726107056
13029813,jg208853,2023-04-02t20:38:00.000,031xx w douglas blvd,0560,assault,simple,apartment,True,True,1022,010,29,08a,1155796,1893292,2023,2023-04-09t17:03:46.000,41.862987849,-87.703565582
13030483,jg209708,2023-04-02t20:36:00.000,003xx w grand ave,0460,battery,simple,street,False,False,1831,018,8,08b,1173678,1903834,2023,2023-04-09t17:03:46.000,41.891537067,-87.637609184
13030517,jg209591,2023-04-02t20:36:00.000,011xx s clark st,0860,theft,retail theft,department store,False,False,0123,001,32,06,1175696,1895352,2023,2023-04-09t17:03:46.000,41.86821682,-87.6304532
13029758,jg208872,2023-04-02t20:35:00.000,011xx n larrabee st,1310,criminal damage,to property,police facility / vehicle parking lot,True,False,1822,018,8,14,1172122,1908040,2023,2023-04-09t17:03:46.000,41.903113054,-87.643199348
13029777,jg208830,2023-04-02t20:33:00.000,091xx s commercial ave,051a,assault,aggravated - handgun,other (specify),False,False,0423,004,46,04a,1197730,1845034,2023,2023-04-09t17:03:46.000,41.729618252,-87.551244573
13031496,jg210946,2023-04-02t20:30:00.000,025xx w cermak rd,0870,theft,pocket-picking,convenience store,False,False,1034,010,31,06,1159861,1889317,2023,2023-04-09t17:03:46.000,41.851997246,-87.688752882
13030022,jg209099,2023-04-02t20:30:00.000,022xx s paulina st,0910,motor vehicle theft,automobile,street,False,False,1034,010,31,07,1165381,1889378,2023,2023-04-09t17:03:46.000,41.852049145,-87.668491276
13029983,jg209093,2023-04-02t20:30:00.000,092xx s racine ave,0920,motor vehicle theft,attempt - automobile,street,False,False,2222,022,73,07,1169949,1843441,2023,2023-04-09t17:03:46.000,41.725894444,-87.653059579
13031861,jg208822,2023-04-02t20:30:00.000,0000x w terminal st,0460,battery,simple,airport terminal upper level - non-secure area,False,False,1655,016,76,08b,1104700,1933741,2023,2023-04-09t17:03:46.000,41.974861952,-87.890372151
13029950,jg209047,2023-04-02t20:30:00.000,019xx s drake ave,0910,motor vehicle theft,automobile,street,False,False,1024,010,29,07,1153060,1890080,2023,2023-04-09t17:03:46.000,41.854228386,-87.713694318
13030098,jg209211,2023-04-02t20:30:00.000,049xx w kinzie st,1320,criminal damage,to vehicle,street,False,False,1532,015,25,14,1143409,1902274,2023,2023-04-09t17:03:46.000,41.887875922,-87.748812959
13030389,jg209438,2023-04-02t20:30:00.000,010xx s delano ct e,0820,theft,$500 and under,movie house / theater,False,False,0123,001,32,06,1175139,1895535,2023,2023-04-09t17:03:46.000,41.868731481,-87.632492552
13029778,jg208859,2023-04-02t20:29:00.000,009xx n keeler ave,0560,assault,simple,residence,False,True,1111,011,23,08a,1148205,1906142,2023,2023-04-09t17:03:46.000,41.898399133,-87.731100604
13037468,jg217342,2023-04-02t20:23:00.000,011xx n honore st,1581,sex offense,non-consensual dissemination of private sexual images,other (specify),False,False,1212,012,24,17,1163853,1907823,2023,2023-04-12t16:51:35.000,41.90269612,-87.673579053
13029731,jg208806,2023-04-02t20:22:00.000,050xx w van buren st,143a,weapons violation,unlawful possession - handgun,sidewalk,True,False,1533,015,25,15,1142947,1897544,2023,2023-04-09t17:03:46.000,41.874904844,-87.750627535
13029842,jg208805,2023-04-02t20:22:00.000,003xx e 60th st,502r,other offense,vehicle title / registration offense,street,False,False,0232,002,40,26,1179385,1865300,2023,2023-04-09t17:03:46.000,41.785668144,-87.617829148
13029723,jg208827,2023-04-02t20:20:00.000,040xx w irving park rd,0860,theft,retail theft,grocery food store,False,False,1732,017,16,06,1148903,1926279,2023,2023-04-09t17:03:46.000,41.953643409,-87.72801475
13029791,jg208892,2023-04-02t20:20:00.000,029xx n mulligan ave,0486,battery,domestic battery simple,apartment,False,True,2511,025,19,08b,1133569,1918859,2023,2023-04-09t17:03:46.000,41.933565483,-87.784559581
13030727,jg209059,2023-04-02t20:20:00.000,001xx n mason ave,1320,criminal damage,to vehicle,street,False,False,1512,015,25,14,1136747,1900505,2023,2023-04-09t17:03:46.000,41.883143474,-87.77332077
13029752,jg208812,2023-04-02t20:20:00.000,034xx n elston ave,0560,assault,simple,restaurant,False,False,1733,017,21,08a,1155045,1922937,2023,2023-04-09t17:03:46.000,41.944351472,-87.705526015
13029710,jg208803,2023-04-02t20:20:00.000,063xx s kedzie ave,0820,theft,$500 and under,sidewalk,False,False,0823,008,66,06,1156143,1862448,2023,2023-04-09t17:03:46.000,41.778340981,-87.703122242
13029619,jg208809,2023-04-02t20:20:00.000,020xx n lamon ave,0486,battery,domestic battery simple,apartment,False,True,2522,025,19,08b,1143369,1913085,2023,2023-04-09t17:03:46.000,41.917543264,-87.748689279
13029737,jg208826,2023-04-02t20:19:00.000,069xx s yale ave,0486,battery,domestic battery simple,residence,False,True,0731,007,69,08b,1175827,1858815,2023,2023-04-09t17:03:46.000,41.767953107,-87.631068531
13029780,jg208835,2023-04-02t20:17:00.000,057xx n nagle ave,0820,theft,$500 and under,apartment,False,True,1622,016,10,06,1132600,1938021,2023,2023-04-09t17:03:46.000,41.986164949,-87.78767225
13029747,jg208841,2023-04-02t20:15:00.000,080xx s paulina st,0560,assault,simple,apartment,False,False,0611,006,71,08a,1166409,1851405,2023,2023-04-09t17:03:46.000,41.747824875,-87.665800582
13030411,jg209625,2023-04-02t20:15:00.000,033xx s may st,4387,other offense,violate order of protection,sidewalk,False,False,0913,009,60,26,1169195,1882702,2023,2023-04-09t17:03:46.000,41.83364771,-87.654686527
13030841,jg209731,2023-04-02t20:13:00.000,087xx s wood st,2826,other offense,harassment by electronic means,residence,False,False,2221,022,71,26,1165869,1846724,2023,2023-04-09t17:03:46.000,41.734991003,-87.667911949
13029704,jg208814,2023-04-02t20:12:00.000,035xx w armitage ave,0860,theft,retail theft,department store,True,False,1413,014,22,06,1152336,1913057,2023,2023-04-09t17:03:46.000,41.917293959,-87.715744759
13032549,jg211977,2023-04-02t20:10:00.000,022xx s avers ave,1152,deceptive practice,illegal use cash card,apartment,False,False,1013,010,30,11,1151060,1888791,2023,2023-04-09t17:03:46.000,41.850730583,-87.721068905
13029708,jg208796,2023-04-02t20:10:00.000,033xx n milwaukee ave,502p,other offense,false / stolen / altered trp,vehicle non-commercial,True,False,1731,017,16,26,1148711,1922083,2023,2023-04-09t17:03:46.000,41.942132967,-87.728829358
13029806,jg208816,2023-04-02t20:07:00.000,074xx n rogers ave,0460,battery,simple,residence - porch / hallway,True,False,2422,024,1,08b,1163633,1949479,2023,2023-04-09t17:03:46.000,42.017006715,-87.673208421
13032610,jg211965,2023-04-02t20:00:00.000,035xx s union ave,1320,criminal damage,to vehicle,street,False,False,0915,009,60,14,1172212,1881427,2023,2023-04-09t17:03:46.000,41.830083056,-87.643654117
13029749,jg208794,2023-04-02t20:00:00.000,045xx s paulina st,1310,criminal damage,to property,apartment,False,True,0924,009,61,14,1165770,1874518,2023,2023-04-09t17:03:46.000,41.811263497,-87.667486287
13029997,jg209000,2023-04-02t20:00:00.000,022xx w superior st,0910,motor vehicle theft,automobile,street,False,False,1221,012,24,07,1161355,1904963,2023,2023-04-09t17:03:46.000,41.894900403,-87.682834294
13030056,jg209122,2023-04-02t20:00:00.000,043xx w maypole ave,0920,motor vehicle theft,attempt - automobile,street,False,False,1114,011,26,07,1147196,1901097,2023,2023-04-09t17:03:46.000,41.884574472,-87.734935853
13030540,jg209672,2023-04-02t20:00:00.000,090xx s exchange ave,1310,criminal damage,to property,apartment,False,False,0423,004,46,14,1197338,1845575,2023,2023-04-09t17:03:46.000,41.731112566,-87.552662571
13030300,jg209153,2023-04-02t20:00:00.000,043xx w dickens ave,0610,burglary,forcible entry,residence - garage,False,False,2522,025,20,05,1147144,1913604,2023,2023-04-09t17:03:46.000,41.918895994,-87.734806374
13029776,jg208828,2023-04-02t20:00:00.000,008xx e 87th pl,0460,battery,simple,apartment,False,False,0632,006,44,08b,1183685,1847150,2023,2023-04-09t17:03:46.000,41.735763468,-87.602628765
13029742,jg208833,2023-04-02t20:00:00.000,071xx s jeffery blvd,0820,theft,$500 and under,apartment,False,False,0333,003,43,06,1190784,1857875,2023,2023-04-09t17:03:46.000,41.765025476,-87.576275351
13029968,jg209055,2023-04-02t20:00:00.000,008xx s lytle st,1320,criminal damage,to vehicle,street,False,False,1231,012,28,14,1168172,1896457,2023,2023-04-09t17:03:46.000,41.87141476,-87.658043219
13039564,jg220254,2023-04-02t20:00:00.000,073xx n sheridan rd,0820,theft,$500 and under,street,False,False,2423,024,1,06,1166081,1948481,2023,2023-04-14t16:45:48.000,42.014216031,-87.664229139
13030201,jg209302,2023-04-02t20:00:00.000,020xx n leamington ave,0930,motor vehicle theft,theft / recovery - automobile,street,False,False,2522,025,19,07,1141757,1913051,2023,2023-04-09t17:03:46.000,41.917479967,-87.754612731
13037588,jg217760,2023-04-02t20:00:00.000,074xx n rogers ave,0460,battery,simple,apartment,False,False,2422,024,1,08b,1163633,1949479,2023,2023-04-12t16:51:35.000,42.017006715,-87.673208421
13030109,jg209230,2023-04-02t20:00:00.000,001xx n mason ave,0920,motor vehicle theft,attempt - automobile,street,False,False,1512,015,25,07,1136747,1900505,2023,2023-04-09t17:03:46.000,41.883143474,-87.77332077
13031497,jg210879,2023-04-02t20:00:00.000,077xx s south shore dr,0910,motor vehicle theft,automobile,street,False,False,0421,004,43,07,1197322,1854664,2023,2023-04-09t17:03:46.000,41.75605387,-87.552419024
13029769,jg208831,2023-04-02t20:00:00.000,069xx w hobart ave,3970,intimidation,extortion,apartment,False,False,1612,016,10,26,1128626,1937467,2023,2023-04-09t17:03:46.000,41.984713264,-87.802301438
13035020,jg208931,2023-04-02t20:00:00.000,089xx s ashland ave,0910,motor vehicle theft,automobile,street,False,False,2221,022,73,07,1167235,1845492,2023,2023-04-10t16:48:05.000,41.731581122,-87.66294264
13029801,jg208795,2023-04-02t20:00:00.000,049xx w roscoe st,0460,battery,simple,alley,True,False,1634,016,15,08b,1142935,1922153,2023,2023-04-13t17:36:27.000,41.942434865,-87.750057181
13029891,jg208840,2023-04-02t19:59:00.000,004xx n drake ave,0461,battery,"aggravated p.o. - hands, fists, feet, serious injury",cha apartment,True,False,1123,011,23,04b,1152639,1902732,2023,2023-04-09t17:03:46.000,41.88895519,-87.714904997
13029787,jg208836,2023-04-02t19:59:00.000,002xx n laramie ave,0495,battery,aggravated of a senior citizen,apartment,False,True,1532,015,25,04b,1141672,1901087,2023,2023-04-09t17:03:46.000,41.88465094,-87.75522124
13029824,jg208821,2023-04-02t19:57:00.000,073xx n honore st,1310,criminal damage,to property,street,True,False,2424,024,1,14,1162686,1948542,2023,2023-04-09t17:03:46.000,42.014455556,-87.676719584
13029718,jg208813,2023-04-02t19:53:00.000,014xx e 74th st,1477,weapons violation,reckless firearm discharge,street,False,False,0324,003,43,15,1186917,1856210,2023,2023-04-09t17:03:46.000,41.760549087,-87.590501523
13029735,jg208783,2023-04-02t19:53:00.000,069xx s cottage grove ave,0486,battery,domestic battery simple,street,False,True,0321,003,42,08b,1182754,1859164,2023,2023-04-09t17:03:46.000,41.76875279,-87.605667308
13029759,jg208842,2023-04-02t19:51:00.000,022xx n sheffield ave,1330,criminal trespass,to land,college / university - grounds,True,False,1811,018,7,26,1169256,1915139,2023,2023-04-09t17:03:46.000,41.922655899,-87.653519985
13029800,jg208774,2023-04-02t19:45:00.000,035xx w walnut st,143a,weapons violation,unlawful possession - handgun,street,True,False,1123,011,27,15,1152842,1901467,2023,2023-04-09t17:03:46.000,41.885479884,-87.714193016
13029745,jg208790,2023-04-02t19:45:00.000,003xx e 63rd st,0460,battery,simple,grocery food store,False,False,0311,003,40,08b,1179662,1863316,2023,2023-04-09t17:03:46.000,41.780217525,-87.616874156
13029622,jg208788,2023-04-02t19:40:00.000,079xx s wabash ave,0486,battery,domestic battery simple,apartment,False,True,0623,006,44,08b,1178087,1852434,2023,2023-04-09t17:03:46.000,41.750391991,-87.622977784
13029584,jg208756,2023-04-02t19:37:00.000,002xx n lockwood ave,2024,narcotics,possess - heroin (white),street,True,False,1523,015,25,18,1141003,1901151,2023,2023-04-09t17:03:46.000,41.884838904,-87.757676361
13029893,jg208981,2023-04-02t19:30:00.000,022xx w walton st,0930,motor vehicle theft,theft / recovery - automobile,alley,False,False,1212,012,24,07,1161263,1906288,2023,2023-04-09t17:03:46.000,41.898538224,-87.683135305
13029734,jg208762,2023-04-02t19:30:00.000,081xx s south shore dr,0486,battery,domestic battery simple,residence,False,True,0422,004,46,08b,1198564,1851632,2023,2023-04-09t17:03:46.000,41.747702826,-87.547968901
13033381,jg212964,2023-04-02t19:30:00.000,002xx n laflin st,1310,criminal damage,to property,street,False,False,1215,012,28,14,1166429,1901640,2023,2023-04-09t17:03:46.000,41.885674771,-87.664294079
13029724,jg208808,2023-04-02t19:30:00.000,003xx e erie st,143a,weapons violation,unlawful possession - handgun,sidewalk,True,False,1834,018,8,15,1178613,1904853,2023,2023-04-09t17:03:46.000,41.894222018,-87.619454303
13029585,jg208773,2023-04-02t19:30:00.000,032xx e 91st st,0820,theft,$500 and under,parking lot / garage (non residential),False,False,0424,004,46,06,1198992,1845231,2023,2023-04-09t17:03:46.000,41.730127277,-87.546615031
13031831,jg211172,2023-04-02t19:30:00.000,026xx w le moyne st,0910,motor vehicle theft,automobile,street,False,False,1423,014,24,07,1158720,1909876,2023,2023-04-09t17:03:46.000,41.908436498,-87.69237713
13047410,jg229885,2023-04-02t19:28:00.000,058xx w fullerton ave,0486,battery,domestic battery simple,street,False,True,2515,025,19,08b,1137188,1915359,2023,2023-04-21t16:47:29.000,41.92389676,-87.771344032
13029827,jg208775,2023-04-02t19:26:00.000,006xx e 100th pl,0486,battery,domestic battery simple,residence,False,True,0511,005,49,08b,1182425,1838469,2023,2023-04-09t17:03:46.000,41.711971025,-87.60751304
13029596,jg208747,2023-04-02t19:24:00.000,027xx n cicero ave,502r,other offense,vehicle title / registration offense,street,True,False,2521,025,19,26,1143924,1917673,2023,2023-04-09t17:03:46.000,41.930122797,-87.746534819
13029741,jg208751,2023-04-02t19:15:00.000,059xx w race ave,1310,criminal damage,to property,residence,False,True,1512,015,25,14,1136633,1903014,2023,2023-04-09t17:03:46.000,41.890030541,-87.773679304
13029802,jg208766,2023-04-02t19:11:00.000,015xx s harding ave,051a,assault,aggravated - handgun,street,True,True,1014,010,29,04a,1150298,1892220,2023,2023-04-09t17:03:46.000,41.860155052,-87.723776277
13029562,jg208761,2023-04-02t19:07:00.000,046xx s washtenaw ave,1477,weapons violation,reckless firearm discharge,street,False,False,0922,009,58,15,1159145,1873885,2023,2023-04-09t17:03:46.000,41.809664752,-87.691803779
13029740,jg208771,2023-04-02t19:01:00.000,0000x e 111th st,2022,narcotics,possess - cocaine,parking lot / garage (non residential),True,False,0513,005,49,18,1178308,1831371,2023,2023-04-09t17:03:46.000,41.692587367,-87.622804979
13031612,jg211076,2023-04-02t19:00:00.000,010xx w taylor st,5000,other offense,other crime against person,restaurant,False,False,1232,012,28,26,1169901,1895772,2023,2023-04-09t17:03:46.000,41.869497567,-87.651715404
13030471,jg209459,2023-04-02t19:00:00.000,092xx s halsted st,0810,theft,over $500,street,False,True,2223,022,73,06,1172599,1843653,2023,2023-04-09t17:03:46.000,41.726418324,-87.643346246
13029727,jg208799,2023-04-02t19:00:00.000,033xx w marquette rd,3970,intimidation,extortion,residence,False,False,0831,008,66,26,1155237,1859991,2023,2023-04-09t17:03:46.000,41.771616772,-87.70650937
13029965,jg209078,2023-04-02t19:00:00.000,053xx s lockwood ave,1320,criminal damage,to vehicle,street,False,False,0814,008,56,14,1141929,1868886,2023,2023-04-09t17:03:46.000,41.796281985,-87.755073599
13030216,jg209335,2023-04-02t19:00:00.000,051xx w washington blvd,0910,motor vehicle theft,automobile,street,False,False,1532,015,25,07,1142180,1900019,2023,2023-04-09t17:03:46.000,41.88171081,-87.753382271
13030009,jg209112,2023-04-02t19:00:00.000,023xx n kilbourn ave,0920,motor vehicle theft,attempt - automobile,street,False,False,2522,025,20,07,1146001,1915181,2023,2023-04-09t17:03:46.000,41.923245251,-87.73896576
13030288,jg209440,2023-04-02t19:00:00.000,021xx n winchester ave,0910,motor vehicle theft,automobile,street,True,False,1432,014,22,07,1163014,1914142,2023,2023-04-16t16:48:23.000,41.920053564,-87.67648309
13029985,jg209081,2023-04-02t19:00:00.000,020xx w howard st,0820,theft,$500 and under,street,False,False,2424,024,1,06,1161480,1950354,2023,2023-04-09t17:03:46.000,42.019453023,-87.681106373
13030770,jg209654,2023-04-02t18:59:00.000,0000x w huron st,1150,deceptive practice,credit card fraud,other (specify),False,False,1832,018,8,11,1175589,1905054,2023,2023-04-09t17:03:46.000,41.894842078,-87.630554342
13029579,jg208745,2023-04-02t18:56:00.000,0000x e 59th st,2825,other offense,harassment by telephone,other (specify),False,False,0232,002,40,26,1177903,1865920,2023,2023-04-09t17:03:46.000,41.7874032,-87.62324404
13031811,jg210888,2023-04-02t18:55:00.000,020xx e 70th st,0810,theft,over $500,apartment,False,False,0331,003,43,06,1191186,1858961,2023,2023-04-09t17:03:46.000,41.767995828,-87.574766825
13029597,jg208737,2023-04-02t18:55:00.000,015xx w chicago ave,0460,battery,simple,other (specify),False,False,1215,012,24,08b,1166092,1905437,2023,2023-04-09t17:03:46.000,41.896101223,-87.665423071
13032451,jg211863,2023-04-02t18:50:00.000,006xx n michigan ave,0860,theft,retail theft,small retail store,False,False,1834,018,8,06,1177327,1904307,2023,2023-04-09t17:03:46.000,41.892753031,-87.624193896
27411,jg208678,2023-04-02t18:50:00.000,009xx n hamlin ave,0110,homicide,first degree murder,yard,False,False,1112,011,23,01a,1150884,1905904,2023,2023-04-09t17:03:46.000,41.897694011,-87.721266986
13029609,jg208758,2023-04-02t18:49:00.000,049xx n drake ave,141a,weapons violation,unlawful use - handgun,alley,False,False,1712,017,14,15,1151827,1932554,2023,2023-04-09t17:03:46.000,41.970805257,-87.717099863
13029770,jg208862,2023-04-02t18:45:00.000,098xx s prospect ave,0910,motor vehicle theft,automobile,street,False,False,2213,022,72,07,1167091,1839441,2023,2023-04-09t17:03:46.000,41.714979328,-87.663642615
13030373,jg208715,2023-04-02t18:42:00.000,008xx e 81st st,041a,battery,aggravated - handgun,sidewalk,False,False,0631,006,44,04b,1183447,1851478,2023,2023-04-09t17:03:46.000,41.747645513,-87.603366198
13030029,jg209114,2023-04-02t18:40:00.000,027xx w 68th st,0910,motor vehicle theft,automobile,parking lot / garage (non residential),False,False,0831,008,66,07,1159381,1859440,2023,2023-04-09t17:03:46.000,41.770020864,-87.6913338
