id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,crime_rating
13037808,jg218173,2023-04-08t00:00:00.000,062xx s michigan ave,0281,criminal sexual assault,non-aggravated,apartment,False,False,311,3,40,02,1178263.0,1863570.0,2023,2023-04-15t16:48:35.000,41.780946398,-87.621995369,5
13042450,jg219233,2023-04-08t00:00:00.000,038xx n broadway,1330,criminal trespass,to land,residence,False,False,1923,19,6,26,1170231.0,1925799.0,2023,2023-04-16t16:48:23.000,41.951886129,-87.649625167,5
13050221,jg233168,2023-04-08t00:00:00.000,020xx n oakley ave,0810,theft,over $500,street,False,False,1432,14,22,06,1160693.0,1913908.0,2023,2023-04-25t16:45:06.000,41.919459918,-87.685017339,4
13036203,jg215327,2023-04-08t00:00:00.000,004xx e oakwood blvd,0920,motor vehicle theft,attempt - automobile,street,False,False,214,2,38,07,1179885.0,1878785.0,2023,2023-04-15t16:48:35.000,41.822660719,-87.615583048,4
13043296,jg224850,2023-04-08t00:00:00.000,044xx w jackson blvd,0890,theft,from building,apartment,False,False,1131,11,26,06,1146746.0,1898316.0,2023,2023-04-18t16:45:31.000,41.876951683,-87.736659332,4
13035907,jg214899,2023-04-08t00:00:00.000,102xx w zemke rd,0910,motor vehicle theft,automobile,airport exterior - non-secure area,False,False,1654,16,76,07,1106955.0,1941060.0,2023,2023-04-15t16:48:35.000,41.994913946,-87.881937669,4
13035852,jg215859,2023-04-08t00:00:00.000,023xx w madison st,0420,battery,aggravated - knife / cutting instrument,parking lot / garage (non residential),False,False,1223,12,28,04b,1160781.0,1899960.0,2023,2023-04-15t16:48:35.000,41.881183664,-87.685081252,5
13036045,jg216135,2023-04-08t00:00:00.000,006xx s federal st,0910,motor vehicle theft,automobile,street,False,False,123,1,32,07,1175898.0,1897462.0,2023,2023-04-15t16:48:35.000,41.874002251,-87.629648123,4
13044493,jg226175,2023-04-08t00:00:00.000,006xx w cornelia ave,0265,criminal sexual assault,aggravated - other,apartment,False,True,1925,19,6,02,1171391.0,1923568.0,2023,2023-04-18t16:45:31.000,41.945738714,-87.645426865,5
13035713,jg215691,2023-04-08t00:00:00.000,100xx s normal ave,0486,battery,domestic battery simple,residence,False,True,2232,22,73,08b,1174731.0,1838497.0,2023,2023-04-15t16:48:35.000,41.712222382,-87.6356896,5
13035074,jg214918,2023-04-08t00:00:00.000,100xx s avenue n,1310,criminal damage,to property,residence,False,False,432,4,52,14,1201156.0,1838999.0,2023,2023-04-15t16:48:35.000,41.712971637,-87.53889851,5
13038579,jg215442,2023-04-08t00:00:00.000,056xx w belle plaine ave,1320,criminal damage,to vehicle,street,False,True,1624,16,15,14,1138196.0,1926702.0,2023,2023-04-15t16:48:35.000,41.955004936,-87.767365015,5
13037826,jg218365,2023-04-08t00:00:00.000,053xx s calumet ave,2826,other offense,harassment by electronic means,apartment,False,False,231,2,40,26,1179390.0,1869679.0,2023,2023-04-15t16:48:35.000,41.797684416,-87.617677164,3
13047364,jg228859,2023-04-08t00:00:00.000,086xx s ingleside ave,0486,battery,domestic battery simple,residence,False,True,632,6,44,08b,1184067.0,1847837.0,2023,2023-04-23t16:49:04.000,41.737639763,-87.601207865,5
13035624,jg215685,2023-04-08t00:00:00.000,012xx w granville ave,0820,theft,$500 and under,residence - garage,False,False,2433,24,77,06,1166710.0,1941314.0,2023,2023-04-15t16:48:35.000,41.994536143,-87.662121437,4
13036426,jg216464,2023-04-08t00:00:00.000,022xx w byron st,0620,burglary,unlawful entry,apartment,False,False,1921,19,5,05,1160870.0,1925863.0,2023,2023-04-15t16:48:35.000,41.952261513,-87.684034344,4
13039635,jg215196,2023-04-08t00:00:00.000,011xx w argyle st,0320,robbery,strong arm - no weapon,street,False,False,2033,20,3,03,1167825.0,1933572.0,2023,2023-04-15t16:48:35.000,41.973267845,-87.658244449,4
13035276,jg215165,2023-04-08t00:00:00.000,057xx s michigan ave,0920,motor vehicle theft,attempt - automobile,street,False,False,232,2,40,07,1178139.0,1866894.0,2023,2023-04-15t16:48:35.000,41.790070599,-87.622349204,4
13045015,jg226847,2023-04-08t00:00:00.000,002xx w ontario st,0870,theft,pocket-picking,other (specify),False,False,1831,18,8,06,1174469.0,1904439.0,2023,2023-04-19t16:48:51.000,41.893179585,-87.634686145,4
13035149,jg214877,2023-04-08t00:00:00.000,060xx n fairfield ave,0910,motor vehicle theft,automobile,street,False,False,2413,24,2,07,1156911.0,1939975.0,2023,2023-04-15t16:48:35.000,41.991066972,-87.698203148,4
13035194,jg215040,2023-04-08t00:00:00.000,016xx s keeler ave,0820,theft,$500 and under,street,False,False,1012,10,29,06,1148655.0,1891512.0,2023,2023-04-15t16:48:35.000,41.858244064,-87.729825623,4
13035850,jg215602,2023-04-08t00:00:00.000,076xx s laflin st,1330,criminal trespass,to land,residence,False,False,612,6,71,26,1167442.0,1854059.0,2023,2023-04-15t16:48:35.000,41.755085765,-87.661939451,5
13037184,jg217439,2023-04-08t00:00:00.000,041xx n pulaski rd,0910,motor vehicle theft,automobile,street,False,False,1723,17,16,07,1148982.0,1927290.0,2023,2023-04-15t16:48:35.000,41.956416138,-87.727698071,4
13035355,jg215292,2023-04-08t00:00:00.000,037xx n albany ave,1320,criminal damage,to vehicle,street,False,False,1733,17,16,14,1155052.0,1924780.0,2023,2023-04-15t16:48:35.000,41.949408649,-87.705450662,5
13035975,jg215988,2023-04-08t00:00:00.000,077xx s kingston ave,0486,battery,domestic battery simple,apartment,False,True,421,4,43,08b,1194532.0,1854231.0,2023,2023-04-15t16:48:35.000,41.754934725,-87.562657763,5
13042815,jg224135,2023-04-08t00:00:00.000,047xx w patterson ave,0820,theft,$500 and under,street,False,False,1731,17,15,06,1144139.0,1923843.0,2023,2023-04-17t16:44:58.000,41.947049811,-87.745589288,4
13037872,jg217419,2023-04-07t23:59:00.000,014xx n wicker park ave,0810,theft,over $500,street,False,False,1424,14,24,06,1163453.0,1909540.0,2023,2023-04-14t16:48:33.000,41.907416124,-87.674999918,4
13035080,jg214883,2023-04-07t23:57:00.000,003xx s kilbourn ave,143a,weapons violation,unlawful possession - handgun,street,True,False,1131,11,26,15,1146450.0,1897884.0,2023,2023-04-14t16:48:33.000,41.875771865,-87.737757173,5
13035192,jg214893,2023-04-07t23:56:00.000,029xx e 95th st,1310,criminal damage,to property,residence,False,True,431,4,51,14,1197201.0,1842523.0,2023,2023-04-14t16:48:33.000,41.722741029,-87.55326576,5
13035031,jg214868,2023-04-07t23:55:00.000,059xx w madison st,3710,interference with public officer,resist / obstruct / disarm officer,alley,True,False,1513,15,25,24,1137088.0,1899409.0,2023,2023-04-14t16:48:33.000,41.880129791,-87.772094898,3
13035168,jg214911,2023-04-07t23:55:00.000,017xx e 53rd st,143a,weapons violation,unlawful possession - handgun,street,True,False,234,2,41,15,1188907.0,1870472.0,2023,2023-04-14t16:48:33.000,41.79963774,-87.582751959,5
13035112,jg214873,2023-04-07t23:52:00.000,059xx w addison st,0486,battery,domestic battery simple,residence,False,True,1633,16,15,08b,1136149.0,1923330.0,2023,2023-04-14t16:48:33.000,41.945788676,-87.774971033,5
13035152,jg214924,2023-04-07t23:50:00.000,089xx s marshfield ave,0910,motor vehicle theft,automobile,residence,False,True,2221,22,73,07,1166911.0,1845241.0,2023,2023-04-14t16:48:33.000,41.730899259,-87.664136729,4
13035040,jg214890,2023-04-07t23:50:00.000,049xx s indiana ave,3731,interference with public officer,obstructing identification,street,True,False,224,2,38,24,1178435.0,1872313.0,2023,2023-04-14t16:48:33.000,41.804934117,-87.62109923,3
13035095,jg214894,2023-04-07t23:49:00.000,028xx w 25th pl,051a,assault,aggravated - handgun,street,False,False,1033,10,30,04a,1157743.0,1886953.0,2023,2023-04-14t16:48:33.000,41.845553532,-87.696590873,5
13035087,jg214861,2023-04-07t23:42:00.000,072xx s peoria st,0810,theft,over $500,apartment,True,True,733,7,68,06,1171559.0,1856841.0,2023,2023-04-14t16:48:33.000,41.762630769,-87.64677042,4
13035096,jg214859,2023-04-07t23:40:00.000,003xx w cermak rd,0860,theft,retail theft,convenience store,False,False,914,9,34,06,1174359.0,1889753.0,2023,2023-04-14t16:48:33.000,41.852882701,-87.635528609,4
13035251,jg215080,2023-04-07t23:36:00.000,049xx w wrightwood ave,0486,battery,domestic battery simple,residence,False,True,2521,25,19,08b,1143067.0,1916846.0,2023,2023-04-14t16:48:33.000,41.927869478,-87.749704803,5
13035023,jg214853,2023-04-07t23:34:00.000,035xx w 13th pl,1310,criminal damage,to property,street,False,False,1021,10,29,14,1153026.0,1893677.0,2023,2023-04-14t16:48:33.000,41.864099641,-87.713723835,5
13035117,jg214878,2023-04-07t23:34:00.000,064xx s drexel ave,1310,criminal damage,to property,apartment,False,False,312,3,42,14,1183501.0,1862461.0,2023,2023-04-14t16:48:33.000,41.777782692,-87.602826555,5
13035055,jg214869,2023-04-07t23:31:00.000,030xx w 41st st,0486,battery,domestic battery simple,apartment,False,True,921,9,58,08b,1156773.0,1877292.0,2023,2023-04-14t16:48:33.000,41.81906226,-87.700411919,5
13035053,jg214897,2023-04-07t23:30:00.000,011xx n dearborn st,0486,battery,domestic battery simple,apartment,False,True,1824,18,8,08b,1175736.0,1907732.0,2023,2023-04-14t16:48:33.000,41.902187338,-87.629933817,5
13035329,jg215268,2023-04-07t23:30:00.000,095xx s exchange ave,1320,criminal damage,to vehicle,street,False,False,431,4,51,14,1197426.0,1842294.0,2023,2023-04-14t16:48:33.000,41.722107035,-87.552449237,5
13037105,jg217304,2023-04-07t23:30:00.000,048xx n sheridan rd,1365,criminal trespass,to residence,apartment,False,False,2024,20,3,26,1168762.0,1932302.0,2023,2023-04-14t16:48:33.000,41.969762615,-87.654835892,5
13035395,jg215341,2023-04-07t23:30:00.000,013xx w fillmore st,1320,criminal damage,to vehicle,street,False,False,1231,12,28,14,1167659.0,1895419.0,2023,2023-04-14t16:48:33.000,41.868577463,-87.659956524,5
13035147,jg214874,2023-04-07t23:26:00.000,027xx n artesian ave,0486,battery,domestic battery simple,apartment,False,True,1411,14,22,08b,1159554.0,1918097.0,2023,2023-04-14t16:48:33.000,41.930978381,-87.689086548,5
13035034,jg214866,2023-04-07t23:24:00.000,029xx w 25th pl,143a,weapons violation,unlawful possession - handgun,sidewalk,False,False,1033,10,30,15,1157221.0,1886941.0,2023,2023-04-14t16:48:33.000,41.845531207,-87.698506894,5
13035672,jg215790,2023-04-07t23:20:00.000,054xx s oak park ave,0810,theft,over $500,residence - garage,False,False,811,8,56,06,1131972.0,1867818.0,2023,2023-04-14t16:48:33.000,41.793529193,-87.791612182,4
13035121,jg214847,2023-04-07t23:15:00.000,053xx n bernard st,0486,battery,domestic battery simple,residence,False,True,1712,17,13,08b,1152425.0,1935326.0,2023,2023-04-14t16:48:33.000,41.978399968,-87.71482736,5
13036768,jg214872,2023-04-07t23:10:00.000,007xx e 82nd st,0497,battery,aggravated domestic battery - other dangerous weapon,apartment,False,True,631,6,44,04b,1182488.0,1850786.0,2023,2023-04-14t16:48:33.000,41.745768862,-87.606901635,5
13043395,jg224031,2023-04-07t23:10:00.000,014xx e 67th pl,0820,theft,$500 and under,apartment,False,False,332,3,43,06,1186895.0,1860522.0,2023,2023-04-18t16:45:31.000,41.772382121,-87.590445659,4
13035024,jg214839,2023-04-07t23:07:00.000,036xx s pulaski rd,0320,robbery,strong arm - no weapon,street,False,False,1031,10,30,03,1150274.0,1880609.0,2023,2023-04-14t16:48:33.000,41.828293455,-87.724166685,4
13035128,jg214910,2023-04-07t23:04:00.000,0000x n mason ave,3731,interference with public officer,obstructing identification,street,True,False,1513,15,25,24,1136771.0,1899696.0,2023,2023-04-14t16:48:33.000,41.880923041,-87.773252027,3
13035151,jg214836,2023-04-07t23:03:00.000,060xx n sheridan rd,0486,battery,domestic battery simple,apartment,False,True,2433,24,77,08b,1168537.0,1940249.0,2023,2023-04-14t16:48:33.000,41.99157427,-87.655431953,5
13038940,jg219416,2023-04-07t23:00:00.000,016xx w congress pkwy,0281,criminal sexual assault,non-aggravated,hospital building / grounds,False,False,1231,12,28,02,1165475.0,1897799.0,2023,2023-04-14t16:48:33.000,41.875155116,-87.667906709,5
13035188,jg214862,2023-04-07t23:00:00.000,009xx n christiana ave,0486,battery,domestic battery simple,apartment,False,True,1121,11,23,08b,1153956.0,1905960.0,2023,2023-04-14t16:48:33.000,41.897786986,-87.709982312,5
13039249,jg214857,2023-04-07t23:00:00.000,080xx s manistee ave,0498,battery,"agg. domestic battery - hands, fists, feet, serious injury",residence,False,True,422,4,46,04b,1195904.0,1852141.0,2023,2023-04-14t16:48:33.000,41.749165772,-87.557698925,5
13035073,jg214876,2023-04-07t23:00:00.000,001xx n wolcott ave,1310,criminal damage,to property,apartment,False,True,1223,12,28,14,1163714.0,1901196.0,2023,2023-04-14t16:48:33.000,41.884514051,-87.674276601,5
13035328,jg215244,2023-04-07t23:00:00.000,020xx n albany ave,0917,motor vehicle theft,"cycle, scooter, bike with vin",street,False,False,1414,14,22,07,1155194.0,1913439.0,2023,2023-04-14t16:48:33.000,41.918285242,-87.705234102,4
13035122,jg214998,2023-04-07t23:00:00.000,015xx s ridgeway ave,0460,battery,simple,apartment,False,False,1014,10,29,08b,1151629.0,1892141.0,2023,2023-04-14t16:48:33.000,41.859912232,-87.718892563,5
13035201,jg215059,2023-04-07t23:00:00.000,009xx w fry st,0810,theft,over $500,street,False,False,1213,12,24,06,1169934.0,1905937.0,2023,2023-04-14t16:48:33.000,41.897390314,-87.651297664,4
13039376,jg220040,2023-04-07t23:00:00.000,064xx s yale ave,1150,deceptive practice,credit card fraud,apartment,False,False,722,7,68,11,1175609.0,1862380.0,2023,2023-04-14t16:48:33.000,41.777740745,-87.631760999,4
13035494,jg215401,2023-04-07t23:00:00.000,047xx s elizabeth st,1320,criminal damage,to vehicle,street,False,False,933,9,61,14,1168792.0,1873285.0,2023,2023-04-14t16:48:33.000,41.807815226,-87.656437424,5
13035925,jg215944,2023-04-07t22:50:00.000,056xx w north ave,0530,assault,aggravated - other dangerous weapon,street,True,True,2531,25,25,04a,1138683.0,1910077.0,2023,2023-04-14t16:48:33.000,41.909375335,-87.765979125,5
13035016,jg214809,2023-04-07t22:48:00.000,044xx n central ave,502p,other offense,false / stolen / altered trp,street,True,False,1623,16,15,26,1138212.0,1928829.0,2023,2023-04-14t16:48:33.000,41.960841335,-87.767254542,4
13035029,jg214885,2023-04-07t22:43:00.000,085xx s wallace st,1320,criminal damage,to vehicle,street,False,False,622,6,71,14,1173795.0,1848195.0,2023,2023-04-14t16:48:33.000,41.738855792,-87.638830945,5
13035536,jg215448,2023-04-07t22:30:00.000,021xx n leclaire ave,0910,motor vehicle theft,automobile,street,False,False,2522,25,19,07,1142039.0,1913813.0,2023,2023-04-14t16:48:33.000,41.919565749,-87.753557716,4
13035047,jg214851,2023-04-07t22:30:00.000,008xx w 16th st,0910,motor vehicle theft,automobile,street,False,False,1235,12,31,07,1170892.0,1892279.0,2023,2023-04-14t16:48:33.000,41.859890856,-87.648179542,4
13035314,jg215191,2023-04-07t22:30:00.000,008xx w lawrence ave,0810,theft,over $500,street,False,False,2024,20,3,06,1169785.0,1932083.0,2023,2023-04-14t16:48:33.000,41.96913938,-87.651080731,4
13035012,jg214812,2023-04-07t22:30:00.000,002xx w 108th st,1310,criminal damage,to property,residence,False,False,513,5,49,14,1176617.0,1833323.0,2023,2023-04-14t16:48:33.000,41.697982051,-87.628937547,5
13035349,jg215266,2023-04-07t22:30:00.000,003xx s damen ave,0820,theft,$500 and under,cha apartment,False,False,1225,12,28,06,1163119.0,1898417.0,2023,2023-04-14t16:48:33.000,41.876900758,-87.676539615,4
13035026,jg214814,2023-04-07t22:24:00.000,008xx s financial pl,031a,robbery,armed - handgun,street,False,False,123,1,32,03,1175009.0,1896652.0,2023,2023-04-14t16:48:33.000,41.871799513,-87.632936347,4
13035048,jg214841,2023-04-07t22:20:00.000,034xx n narragansett ave,0486,battery,domestic battery simple,apartment,True,True,1632,16,17,08b,1133083.0,1922351.0,2023,2023-04-14t16:48:33.000,41.943156446,-87.786263743,5
13035021,jg214818,2023-04-07t22:15:00.000,075xx s prairie ave,1812,narcotics,possess - cannabis more than 30 grams,street,True,False,623,6,69,18,1179344.0,1854982.0,2023,2023-04-14t16:48:33.000,41.757355419,-87.618293993,5
13035011,jg214817,2023-04-07t22:15:00.000,026xx w irving park rd,0320,robbery,strong arm - no weapon,driveway - residential,False,False,1733,17,16,03,1157947.0,1926472.0,2023,2023-04-14t16:48:33.000,41.95399291,-87.694762688,4
13035037,jg214801,2023-04-07t22:15:00.000,079xx s drexel ave,0460,battery,simple,sidewalk,False,False,624,6,44,08b,1183607.0,1852650.0,2023,2023-04-14t16:48:33.000,41.750857878,-87.602743451,5
13035737,jg214805,2023-04-07t22:14:00.000,041xx s drexel blvd,0486,battery,domestic battery simple,apartment,False,True,214,2,36,08b,1182843.0,1877480.0,2023,2023-04-14t16:48:33.000,41.819011385,-87.604772103,5
13036430,jg216552,2023-04-07t22:09:00.000,047xx s ellis ave,2825,other offense,harassment by telephone,apartment,False,False,222,2,39,26,1183714.0,1873854.0,2023,2023-04-14t16:48:33.000,41.809041065,-87.60169024,3
13035081,jg214835,2023-04-07t22:09:00.000,013xx s sawyer ave,0454,battery,"aggravated p.o. - hands, fists, feet, no / minor injury",street,True,False,1022,10,29,08b,1154907.0,1893675.0,2023,2023-04-19t16:48:51.000,41.864056692,-87.706818768,5
13035017,jg214788,2023-04-07t22:08:00.000,023xx s california ave,143a,weapons violation,unlawful possession - handgun,alley,True,False,1034,10,30,15,1158068.0,1888177.0,2023,2023-04-14t16:48:33.000,41.848905706,-87.695364781,5
13035138,jg214808,2023-04-07t22:03:00.000,137xx s leyden ave,1310,criminal damage,to property,residence,False,False,533,5,54,14,1180592.0,1814059.0,2023,2023-04-14t16:48:33.000,41.645028623,-87.61497126,5
13037788,jg218327,2023-04-07t22:00:00.000,028xx s millard ave,0486,battery,domestic battery simple,residence - yard (front / back),False,True,1032,10,30,08b,1152499.0,1884886.0,2023,2023-04-14t16:48:33.000,41.839986507,-87.715890492,5
13035215,jg215095,2023-04-07t22:00:00.000,027xx n narragansett ave,0910,motor vehicle theft,automobile,street,False,False,2512,25,19,07,1133278.0,1917435.0,2023,2023-04-14t16:48:33.000,41.929662968,-87.785662438,4
13035173,jg214909,2023-04-07t22:00:00.000,111xx s state line rd,0498,battery,"agg. domestic battery - hands, fists, feet, serious injury",residence,False,True,433,4,52,04b,1205114.0,1831776.0,2023,2023-04-14t16:48:33.000,41.693050045,-87.524651806,5
13035892,jg215869,2023-04-07t22:00:00.000,037xx w chicago ave,0281,criminal sexual assault,non-aggravated,church / synagogue / place of worship,False,False,1112,11,23,02,1151363.0,1905082.0,2023,2023-04-14t16:48:33.000,41.89542897,-87.719529259,5
13035208,jg215084,2023-04-07t22:00:00.000,011xx n noble st,0810,theft,over $500,residence,False,False,1213,12,24,06,1166843.0,1907616.0,2023,2023-04-14t16:48:33.000,41.902064472,-87.662602242,4
13035476,jg215449,2023-04-07t22:00:00.000,003xx s racine ave,0910,motor vehicle theft,automobile,street,False,False,1231,12,28,07,1168438.0,1898482.0,2023,2023-04-14t16:48:33.000,41.876965769,-87.657008055,4
13035146,jg214992,2023-04-07t22:00:00.000,058xx w dakin st,0930,motor vehicle theft,theft / recovery - automobile,street,False,False,1633,16,15,07,1136816.0,1925658.0,2023,2023-04-14t16:48:33.000,41.952164994,-87.772463339,4
13035457,jg215346,2023-04-07t22:00:00.000,012xx s keeler ave,0910,motor vehicle theft,automobile,street,False,False,1011,10,29,07,1148581.0,1894005.0,2023,2023-04-14t16:48:33.000,41.865086588,-87.730032948,4
13035109,jg214822,2023-04-07t22:00:00.000,011xx n lawler ave,1310,criminal damage,to property,apartment,False,True,1531,15,25,14,1142490.0,1907032.0,2023,2023-04-14t16:48:33.000,41.900949562,-87.752069496,5
13035699,jg215771,2023-04-07t22:00:00.000,008xx s claremont ave,1305,criminal damage,criminal defacement,street,False,False,1225,12,28,14,1160849.0,1896259.0,2023,2023-04-14t16:48:33.000,41.871026371,-87.684934224,5
13034967,jg214795,2023-04-07t21:49:00.000,013xx e 55th st,141c,weapons violation,unlawful use - other dangerous weapon,street,False,False,235,2,41,15,1185902.0,1868793.0,2023,2023-04-14t16:48:33.000,41.795101911,-87.593824902,5
13035013,jg214807,2023-04-07t21:45:00.000,012xx s michigan ave,1710,offense involving children,endangering life / health of child,restaurant,False,True,131,1,33,20,1177419.0,1894900.0,2023,2023-04-14t16:48:33.000,41.866937617,-87.624141504,5
13035715,jg215573,2023-04-07t21:45:00.000,005xx w kinzie st,0910,motor vehicle theft,automobile,street,False,False,1214,12,28,07,1172517.0,1902920.0,2023,2023-04-14t16:48:33.000,41.889054749,-87.641900009,4
13035001,jg214782,2023-04-07t21:40:00.000,105xx s indiana ave,4387,other offense,violate order of protection,residence,False,True,512,5,49,26,1179445.0,1835176.0,2023,2023-04-14t16:48:33.000,41.703003004,-87.618526638,4
13035375,jg215297,2023-04-07t21:40:00.000,065xx s harvard ave,0820,theft,$500 and under,street,False,False,722,7,68,06,1175192.0,1861538.0,2023,2023-04-14t16:48:33.000,41.77543953,-87.633314847,4
13035050,jg214811,2023-04-07t21:40:00.000,002xx e illinois st,1153,deceptive practice,financial identity theft over $ 300,apartment,False,False,1834,18,8,11,1177982.0,1903664.0,2023,2023-04-14t16:48:33.000,41.890973728,-87.621807953,4
13035143,jg214823,2023-04-07t21:38:00.000,018xx w 58th st,0910,motor vehicle theft,automobile,alley,True,False,715,7,67,07,1165093.0,1866217.0,2023,2023-04-14t16:48:33.000,41.788498924,-87.670204372,4
13038985,jg219188,2023-04-07t21:37:00.000,018xx w hubbard st,0810,theft,over $500,street,False,False,1221,12,24,06,1164013.0,1903119.0,2023,2023-04-14t16:48:33.000,41.88978461,-87.673124306,4
13046635,jg228867,2023-04-07t21:30:00.000,032xx w douglas blvd,0930,motor vehicle theft,theft / recovery - automobile,street,False,False,1022,10,29,07,1154820.0,1893104.0,2023,2023-04-20t16:46:44.000,41.862491547,-87.707153432,4
13037630,jg218126,2023-04-07t21:30:00.000,100xx w ohare st,0890,theft,from building,airport terminal lower level - non-secure area,False,False,1651,16,76,06,1100658.0,1934241.0,2023,2023-04-14t16:48:33.000,41.976290414,-87.905227221,4
13034971,jg214773,2023-04-07t21:30:00.000,032xx w 26th st,0910,motor vehicle theft,automobile,gas station,False,False,1032,10,30,07,1155361.0,1886557.0,2023,2023-04-14t16:48:33.000,41.844514992,-87.705343247,4
13035142,jg214819,2023-04-07t21:30:00.000,035xx w palmer st,0486,battery,domestic battery simple,residence,False,True,1413,14,22,08b,1152266.0,1914391.0,2023,2023-04-14t16:48:33.000,41.920955955,-87.715966658,5
13035460,jg215332,2023-04-07t21:30:00.000,051xx s throop st,0910,motor vehicle theft,automobile,street,False,False,934,9,61,07,1168529.0,1870738.0,2023,2023-04-14t16:48:33.000,41.800831656,-87.657475495,4
13041242,jg221812,2023-04-07t21:30:00.000,049xx n kenmore ave,0810,theft,over $500,street,False,False,2024,20,3,06,1168355.0,1933253.0,2023,2023-04-15t16:45:49.000,41.972381022,-87.656304799,4
13034995,jg214779,2023-04-07t21:29:00.000,017xx w 18th pl,1477,weapons violation,reckless firearm discharge,street,False,False,1234,12,31,15,1165294.0,1891124.0,2023,2023-04-14t16:48:33.000,41.85684218,-87.668760992,5
13034997,jg214784,2023-04-07t21:28:00.000,066xx s oakley ave,1750,offense involving children,child abuse,residence,True,True,832,8,66,08b,1162216.0,1860600.0,2023,2023-04-14t16:48:33.000,41.773145525,-87.680909575,5
13035036,jg214855,2023-04-07t21:28:00.000,078xx s cottage grove ave,0420,battery,aggravated - knife / cutting instrument,restaurant,False,False,624,6,69,04b,1182925.0,1853122.0,2023,2023-04-14t16:48:33.000,41.75216896,-87.605227966,5
13034965,jg214764,2023-04-07t21:25:00.000,021xx e 70th st,051a,assault,aggravated - handgun,street,False,False,331,3,43,04a,1191893.0,1858977.0,2023,2023-04-14t16:48:33.000,41.768022593,-87.572174872,5
13035068,jg214906,2023-04-07t21:23:00.000,095xx s wentworth ave,0460,battery,simple,residence,False,False,511,5,49,08b,1176628.0,1841705.0,2023,2023-04-14t16:48:33.000,41.720983183,-87.628646111,5
13035159,jg214816,2023-04-07t21:22:00.000,110xx s homewood ave,0486,battery,domestic battery simple,apartment,False,True,2212,22,75,08b,1165648.0,1831346.0,2023,2023-04-14t16:48:33.000,41.692795987,-87.669156192,5
13034961,jg214803,2023-04-07t21:20:00.000,001xx n harbor dr,0560,assault,simple,apartment,False,False,114,1,32,08a,1179643.0,1901697.0,2023,2023-04-14t16:48:33.000,41.885538232,-87.615768415,5
13035032,jg214759,2023-04-07t21:20:00.000,010xx w grace st,0340,robbery,attempt strong arm - no weapon,sidewalk,False,False,1923,19,6,03,1168460.0,1925497.0,2023,2023-04-14t16:48:33.000,41.951096013,-87.656144094,4
13034957,jg214776,2023-04-07t21:17:00.000,048xx w fulton st,1822,narcotics,manufacture / deliver - cannabis over 10 grams,street,True,False,1532,15,25,18,1143903.0,1901492.0,2023,2023-04-14t16:48:33.000,41.885720773,-87.747018429,5
13035094,jg214833,2023-04-07t21:15:00.000,069xx w armitage ave,0560,assault,simple,residence,False,True,2512,25,25,08a,1129995.0,1912536.0,2023,2023-04-14t16:48:33.000,41.91627641,-87.797839215,5
13035089,jg214789,2023-04-07t21:14:00.000,013xx n paulina st,143a,weapons violation,unlawful possession - handgun,parking lot / garage (non residential),True,False,1433,14,24,15,1164814.0,1909135.0,2023,2023-04-14t16:48:33.000,41.906276004,-87.670011875,5
13035217,jg214766,2023-04-07t21:13:00.000,099xx s peoria st,0560,assault,simple,residence,False,True,2232,22,73,08a,1172067.0,1838925.0,2023,2023-04-14t16:48:33.000,41.713455694,-87.645433394,5
13035028,jg214769,2023-04-07t21:13:00.000,111xx s edbrooke ave,0820,theft,$500 and under,street,False,True,531,5,49,06,1179180.0,1831161.0,2023,2023-04-14t16:48:33.000,41.691991314,-87.619618827,4
13035007,jg214755,2023-04-07t21:10:00.000,002xx w 108th st,0486,battery,domestic battery simple,residence,False,True,513,5,49,08b,1176617.0,1833323.0,2023,2023-04-14t16:48:33.000,41.697982051,-87.628937547,5
13034927,jg214752,2023-04-07t21:10:00.000,0000x n homan blvd,1310,criminal damage,to property,gas station,False,False,1123,11,27,14,1153708.0,1900256.0,2023,2023-04-14t16:48:33.000,41.882139587,-87.71104513,5
13034990,jg214783,2023-04-07t21:04:00.000,062xx w gregory st,1330,criminal trespass,to land,sidewalk,True,False,1622,16,11,26,1133577.0,1936465.0,2023,2023-04-14t16:48:33.000,41.981878008,-87.784115504,5
13034922,jg214750,2023-04-07t21:01:00.000,024xx w grenshaw st,051a,assault,aggravated - handgun,residence - yard (front / back),False,False,1135,11,28,04a,1160223.0,1894973.0,2023,2023-04-14t16:48:33.000,41.867510416,-87.687268033,5
13036451,jg216639,2023-04-07t21:00:00.000,076xx s greenwood ave,1320,criminal damage,to vehicle,street,False,False,624,6,69,14,1184905.0,1854635.0,2023,2023-04-14t16:48:33.000,41.756274573,-87.597924829,5
13035675,jg215747,2023-04-07t21:00:00.000,054xx w augusta blvd,0910,motor vehicle theft,automobile,street,False,False,1524,15,25,07,1139929.0,1906134.0,2023,2023-04-14t16:48:33.000,41.898532573,-87.76149836,4
13035207,jg215074,2023-04-07t21:00:00.000,012xx w flournoy st,1320,criminal damage,to vehicle,street,False,False,1231,12,28,14,1167901.0,1897106.0,2023,2023-04-14t16:48:33.000,41.873201513,-87.659019441,5
